"New Accounts","nicht definiert"
"Customers by number of orders","Kunden nach Anzahl der Bestellungen"
"Customers by Orders Total","Kunden nach Bestellbetrag"
"Filter","Filtern"
"Date Used","Verwendetes Datum"
"Day","Tag"
"Month","Monat"
"Year","Jahr"
"Period","Zeitraum"
"From","Von"
"To","Bis"
"Yes","Ja"
"No","Nein"
"Empty Rows","Leere Zeilen"
"Invalid date specified","Ungültiges Datum angegeben"
"Refresh","Aktualisieren"
"We can't find records for this period.","Keine Datensätze für diesen Zeitraum gefunden."
"Show Reviews","Bewertungen anzeigen"
"Products Report","Produkt Bericht"
"Downloads","Downloads"
"Product","Produkt"
"Link","Link"
"SKU","Artikelnummer"
"Purchases","Einkäufe"
"CSV","CSV"
"Excel XML","Excel XML"
"Unlimited","Unbegrenzt"
"Low stock","Geringer Lagerbestand"
"Products Ordered","Produkte bestellt"
"Most Viewed","Am meisten angesehen"
"Show Report","Bericht zeigen"
"Interval","Intervall"
"Total","Gesamtsumme"
"Price","Preis"
"Views","Aufrufe"
"Refresh Statistics","Statistiken aktualisieren"
"Customers Reviews","Kunden-Bewertungen"
"Reviews for %1","Bewertungen für %1"
"Customer","Kunde"
"Title","Titel"
"Detail","Detail"
"Created","Erstellt"
"Products Reviews","Produkt-Bewertungen"
"Products Bestsellers Report","Produkte Bestseller Report"
"Order Quantity","Bestellmenge"
"Coupons Usage Report","Bericht über die Verwendung der Coupons"
"Subtotal","Zwischensumme"
"Coupon Code","Rabattcode"
"Price Rule","Preisregel"
"Uses","Verwendungen"
"Sales Subtotal","Umsatz Zwischensumme"
"Sales Discount","Verkaufsrabatt"
"Sales Total","Verkäufe insgesamt"
"Discount","Rabatt"
"Total Invoiced vs. Paid Report","Gesamter Fakturierungsbericht vs. Bezahlter Bericht"
"Orders","Bestellungen"
"Invoiced Orders","In Rechnung gestellte Bestellungen"
"Total Invoiced","Insgesamt in Rechnung gestellt"
"Paid Invoices","Bezahlte Rechnungen"
"Unpaid Invoices","Unbezahlte Rechnungen"
"Total Refunded Report","Total Rückerstattung Bericht"
"Refunded Orders","Rückerstattungen"
"Total Refunded","Gesamterstattung"
"Online Refunds","Online-Rückerstattungen"
"Offline Refunds","Offline-Rückerstattungen"
"Total Ordered Report","Gesamtbestellter Bericht"
"Sales Items","Verkaufsartikel"
"Items","Artikel"
"Revenue","Umsatz"
"Profit","Profitieren"
"Invoiced","In Rechnung gestellt"
"Paid","Bezahlt"
"Refunded","Erstattet"
"Sales Tax","Mehrwertsteuer"
"Tax","Steuer"
"Sales Shipping","Verkauf Versand"
"Shipping","Versand"
"Canceled","Storniert"
"Total Shipped Report","Gesamter Versandbericht"
"Carrier/Method","Träger / Methode"
"Total Sales Shipping","Gesamtumsatz Versand"
"Total Shipping","Gesamtversand"
"Order Taxes Report Grouped by Tax Rate","Bestellung/Steuer-Bericht gruppiert nach Steuersatz"
"Rate","Satz"
"Tax Amount","Steuerbetrag"
"Abandoned carts","Nicht bestellte Warenkörbe"
"Email","E-Mail"
"Products","Artikel"
"Quantity","Menge"
"Applied Coupon","Angewandter Gutschein"
"Updated","Aktualisiert"
"IP Address","IP Adresse"
"Customers","Kunden"
"ID","Id"
"First Name","Vorname"
"Last Name","Nachname"
"Items in Cart","Artikel im Warenkorb"
"Products in carts","Produkte in Warenkörben"
"Carts","Warenkörbe"
"Name","Name"
"Wish Lists","Wunschlisten"
"Wish List Purchase","Wunschliste kaufen"
"Wish List vs. Regular Order","Wunschliste gegen regelmäßige Bestellung"
"Times Deleted","Zeiten gelöscht"
"Index type is not valid","Der Indextyp ist nicht gültig"
"Reports","Berichte"
