"We can't save the cron expression.","We kunnen de Cron opdracht niet opslaan."
"Daily","Dagelijks"
"Weekly","Wekelijks"
"Monthly","Maandelijks"
"Invalid cron expression: %1","Ongeldige cron expressie: %1"
"Invalid cron expression, expecting 'match/modulus': %1","Ongeldige cron expressie, verwacht wordt ' match/modulus': %1"
"Invalid cron expression, expecting numeric modulus: %1","Ongeldige cron expressie, verwacht wordt een numerieke modulus: %1"
"Invalid cron expression, expecting 'from-to' structure: %1","Ongeldige cron expressie, verwacht wordt ' van-naar ' structuur: %1"
"Some error","Een fout"
"Invalid callback: Not_Existed_Class::execute can't be called","Invalid callback: Not_Existed_Class::execute can't be called"
"Test exception","Test exception"
"Cron (Scheduled Tasks)","Cron (Geplande taken)"
"For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set. All the times are in minutes.","Om correcte URL's te genereren tijdens cron, zorg er voor dat Web > Veilige en onbeveiligde Base URL's expliciet zijn ingesteld. Alle tijden zijn in minuten."
"Cron configuration options for group:","Cron configuratie-opties voor groep:"
"Generate Schedules Every","Maak planningen elke"
"Schedule Ahead for","Planning vooruit maken voor"
"Missed if Not Run Within","Gemist als niet uitgevoerd binnen"
"History Cleanup Every","Geschiedenis opruimen elke"
"Success History Lifetime","Success history lifetime"
"Failure History Lifetime","Failure history lifetime"
"Use Separate Process","Gebruik afzonderlijk proces"
"Cron (Scheduled Tasks) - all the times are in minutes","Cron (Scheduled Tasks) - all the times are in minutes"
"For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set.","For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set."
