"Are you sure you want to delete this gift registry?","Είστε βέβαιοι ότι θέλετε να διαγράψετε αυτό το μητρώο δώρων;"
"Delete Registry","Διαγραφή μητρώου"
"Gift Registry Entity","Οντότητα μητρώου δώρων"
"Product ID","ID Προϊόντος"
"Product","Προϊόν"
"SKU","Κωδικός"
"Price","Τιμή"
"Quantity","Ποσότητα"
"Total","Σύνολο"
"Add to Gift Registry","Προσθέστε στο μητρώο δώρων"
"Are you sure you want to add these products?","Είστε βέβαιοι ότι θέλετε να προσθέσετε αυτά τα προϊόντα;"
"Update Items and Quantities","Ενημέρωση προϊόντων και ποσότητας"
"ID","ID"
"Requested","Ζητήθηκαν"
"Fulfilled","Πληρούνται"
"Note","Σημείωση"
"Action","Ενέργεια"
"Update Quantity","Ενημέρωση ποσότητας"
"Remove Item","Αφαίρεση είδους"
"Sharing Information","Πληροφορίες Διαμοιρασμού"
"Emails","Emails"
"Send From","Αποστολή από"
"Message","Μήνυμα"
"Share Gift Registry","Κοινή Χρήση Μητρώου Δώρων"
"Gift Registry","Μητρώο δώρων"
"Event","Γεγονός"
"Registrants","Εγγραφόμενοι"
"Event Date","Ημερομηνία γεγονότος"
"Total Items","Συνολικά αντικείμενα"
"Remaining","Απομένουν"
"Public","Δημόσιο"
"No","Όχι"
"Yes","Ναί"
"Website","Ιστοσελίδα"
"Gift Registry Types","Τύποι Μητρώου Δώρων"
"Add Gift Registry Type","Προσθέστε τύπο μητρώου δώρων"
"Save","Αποθήκευση"
"If you delete this gift registry type, you also delete customer registries that use this type. Do you want to continue?","Εάν διαγράψετε αυτό το είδος μητρώου δώρων, διαγράφετε επίσης μητρώα πελατών που χρησιμοποιούν αυτόν τον τύπο. Θέλετε να συνεχίσετε;"
"Delete","Διαγραφή"
"Save and Continue Edit","Αποθήκευση και συνεχίση επεξεργασίας"
"Edit '%1' Gift Registry Type","Επεξεργασία '%1' τύπο μητρώου δώρου"
"New Gift Registry Type","Νέος Τύπος Μητρώου Δώρου"
"Add Attribute","Προσθήκη Χαρακτηριστικού"
"Delete Attribute","Διαγραφή Χαρακτηριστικού"
"Use Default Value","Χρησιμοποιήστε την Προεπιλεγμένη Τιμή"
"Short","Σύντομο"
"Medium","Μεσαίο"
"Long","Εκτενές"
"Full","Πλήρες"
"Add New Option","Προσθήκη νέας επιλογής"
"Delete Option","Διαγραφή Επιλογής"
"General Information","Γενικές Πληροφορίες"
"Code","Κωδικός"
"Label","Ετικέτα"
"Sort Order","Σειρά Ταξινόμησης"
"Is Listed","Παρατίθεται"
"Attributes","Χαρακτηριστικά"
"[GLOBAL]","[ΚΑΘΟΛΙΚΟ]"
"[WEBSITE]","[ΙΣΤΟΤΟΠΟΣ]"
"[STORE VIEW]","[ΠΡΟΒΟΛΗ ΚΑΤΑΣΤΗΜΑΤΟΣ]"
"None","Κανένα"
"New Address","Νέα διεύθυνση"
"Edit Gift Registry","Επεξεργαστείτε το μητρώο δώρων"
"Create Gift Registry","Δημιουργία μητρώου δώρων"
"State/Province","Νομός/επαρχία"
"Please select a region, state or province","Παρακαλώ επιλέξτε μια περιοχή, χώρα ή περιφέρεια"
"Please Select","Παρακαλώ Επιλέξτε"
"View Gift Registry %1","Δείτε το μητρώο δώρου %1"
"Share '%1' Gift Registry","Μοιραστείτε το μητρώο δώρων '%1'"
"-- Please select --","--Παρακαλώ επιλέξτε--"
"From","Από"
"To","Έως"
"Gift Registry Search","Αναζήτηση μητρώου δώρων"
"Select Search Type","Επιλέξτε Τύπο Αναζήτησης"
"Registrant","Εγγραφόμενος"
"Registry owner","Μητρώο ιδιοκτήτη"
"Please correct the  gift registry ID.","Παρακαλώ διορθώστε το ID του μητρώου δώρου."
"Please correct the gift registry entity.","Παρακαλώ διορθώστε την οντότητα μητρώου δώρο."
"Shopping cart items have been added to gift registry.","Στοιχεία καλαθιού αγορών έχουν προστεθεί στο μητρώο δώρων."
"Virtual, Downloadable, and virtual Gift Card products cannot be added to gift registries.","Εικονικά, με δυνατότητα λήψης και προϊόντα με εικονική δωροκάρτα δεν μπορούν να προστεθούν σε μητρώα δώρου."
"We can't add shopping cart items to the gift registry right now.","Δεν είναι δυνατό να προσθέσουμε τα στοιχεία καλαθιού στο μητρώο δώρων αυτή τη στιγμή."
"You deleted this gift registry entity.","Διαγράψατε αυτή την οντότητα μητρώου δώρου."
"We couldn't delete this gift registry entity.","Δεν μπορούμε να διαγράψουμε αυτήν την οντότητα μητρώου δώρο."
"Customers","Πελάτες"
"Edit '%1' Gift Registry","Επεξεργαστείτε το μητρώο δώρων '%1'"
"Something went wrong while editing the gift registry.","Κάτι πήγε στραβά κατά την επεξεργασία του μητρώου δώρου."
"Please enter at least one email address.","Παρακαλούμε εισάγετε τουλάχιστον μία διεύθυνση email."
"%1 email(s) were sent.","%1 email(s) στάλθηκαν."
"We couldn't send '%1 of %2 emails.","Δεν μπορούμε να στείλουμε '%1 από %2' emails."
"You updated this gift registry.","Ενημερώσατε αυτό το μητρώο δώρου."
"We can't update these gift registry items right now.","Δεν είναι δυνατή η ενημέρωση αυτών των στοιχείων μητρώου δώρο αυτή τη στιγμή."
"You deleted the gift registry type.","Διαγράψατε τον τύπο μητρώου δώρου."
"We couldn't delete this gift registry type.","Δεν μπορούμε να διαγράψουμε αυτόν τον τύπο μητρώου δώρου."
"%1","%1"
"Edit Type","Επεξεργασία τύπου"
"New Type","Νέος τύπος"
