"Save and Continue Edit","Sauvegarder et continuer à éditer"
"Catalog Structure","Structure du catalogue"
"Catalog Id","ID du catalogue"
"Store Id","Id magasin"
"Cancel","Annuler"
"Done","Fait"
"Back","Retour"
"Delete","Supprimer"
"This action cannot be undone. Are you sure you want to delete this catalog?","Cette action ne peut pas être annulée. Êtes-vous sûr de que vouloir supprimer ce catalogue ?"
"Duplicate","Dupliquer"
"Linked Products","Produits assignés"
"Reset","Réinitialiser"
"Save","Sauvegarder"
"Pricing","Tarification"
"Products","Produits"
"All Stores","Tous les magasins"
"Shared Catalogs","Catalogues partagés"
"The companies have been reassigned.","Les sociétés ont été réaffectées."
"Error while reassigning the company.","Erreur lors de la réaffectation de la société."
"Discount value cannot be outside the range 0-100","Valeur de remise ne peut pas être en dehors de la plage 0-100"
"We found a duplicate website, tier price or quantity.","Nous avons trouvé un site en double, ou des prix de gamme ou des quantités."
"The selected items are being processed. You can continue to work in the meantime.","Les éléments sélectionnés sont en cours de traitement. Vous pouvez continuer à travailler en attendant."
"The selected changes have been applied to the shared catalog.","Les modifications sélectionnées ont été appliquées au catalogue partagé."
"New Shared Catalog","Nouveau catalogue partagé"
"The shared catalog was deleted successfully.","Le catalogue partagé a été supprimé avec succès."
"Duplicate of %1","Doublon de %1"
"You saved the shared catalog.","Vous avez enregistré le catalogue partagé."
"Something went wrong while saving the shared catalog.","Quelque chose s'est mal passé en sauvegardant le catalogue partagé."
"A total of %1 record(s) were deleted.","%1 enregistrement(s) ont été effacés."
"No shared catalog name is specified in request.","Aucun nom de catalogue partagé est spécifié dans la demande."
"Requested categories don't exist: %categoriesIds.","Catégories demandées n’existent pas : %categoriesIds."
"You cannot unassign a company from the public shared catalog.","Vous ne pouvez pas annuler l’affectation d’une société à un catalogue public partagé."
"Customer Groups","Groupes clients"
"Could not set default customer group","Impossible de définir le groupe de clients par défaut"
"A customer group with this name already exists. Enter a different name to create a shared catalog.","Un groupe de clients avec ce nom existe déjà. Entrez un nom différent pour créer un catalogue partagé."
"Could not save customer group.","Impossible d'enregistrer le groupe de clients."
"Could not update shared catalog customer group","Impossible de mettre à jour le groupe de clients du catalogue partagé"
"No such public catalog entity","Aucune entité de catalogue publique de ce type"
