"Google Analytics Enhanced Ecommerce Settings","Гоогле Аналyтицс Енханцед Ецоммерце Подешавања"
"Send to Google","Пошаљи то Гоогле"
"Yes","Да"
"No","Не"
"Creative","Creative"
"Universal Analytics","Universal Analytics"
"Google Tag Manager","Google Tag Manager"
"Google Analytics","Google Analytics"
"Account type","Налог тyпе"
"Container Id","Container Id"
"List property for the catalog page","Листа пропертy фор тхе цаталог паге"
"List property for the cross-sell block","Листа пропертy фор тхе цросс-селл блоцк"
"List property for the up-sell block","Листа пропертy фор тхе уп-селл блоцк"
"List property for the related products block","Листа пропертy фор тхе релатед продуцтс блоцк"
"List property for the search results page","Листа пропертy фор тхе сеарцх ресултс паге"
"’Internal Promotions’ for promotions field “Label”.","’Internal Promotions’ for promotions field “Label”."
