"Google Analytics Enhanced Ecommerce Settings","Ustawienia Google Analytics Enhanced Ecommerce"
"Send to Google","Wyślij do Google"
"Yes","Tak"
"No","Nie"
"Creative","Kreatywne"
"Universal Analytics","Universal Analytics"
"Google Tag Manager","Zarządzanie tagami Google"
"Google Analytics","Google Analytics"
"Account type","Typ konta"
"Container Id","ID kontenera"
"List property for the catalog page","Lista właściwości strony katalogu"
"List property for the cross-sell block","Blok Listy właściwości sprzedaży"
"List property for the up-sell block","Bloku listy właściwości up-sell"
"List property for the related products block","Blok lista właściwości powiązanych produktów"
"List property for the search results page","Lista właściwości na stronie wyników wyszukiwania"
"’Internal Promotions’ for promotions field “Label”.","""Wewnętrzne promocje"" dla promocji w polu ""Etykieta""."
