"To see product price, add this item to your cart. You can always remove it later.","Para ver o preço do produto, adicione este item ao seu carrinho. Você pode sempre removê-lo mais tarde."
"See price before order confirmation.","Consulte o preço antes da confirmar a encomenda."
"On Gesture","Ao Gesto"
"In Cart","No Carrinho"
"Before Order Confirmation","Antes da Confirmação da Encomenda"
"Use config","Usar configuração"
"Click for price","Clique para ver o preço"
"What's this?","O que é isto?"
"Order total will be displayed before you submit the order","O valor total da encomenda será exibido antes da submissão"
"You will see the order total before you submit the order.","Irá ver o valor total da encomenda antes de a submeter."
"Price","Preço"
"Actual Price","Preço Atual"
"Add to Cart","Adicionar ao carrinho"
"Minimum Advertised Price","Preço Mínimo Publicitado"
"Enable MAP","Ativar PMP"
"Display Actual Price","Mostrar Preço Atual"
"Default Popup Text Message","Mensagem de Texto Popup Pré-definida"
"Default ""What's This"" Text Message","Mensagem de Texto Pré-definida ""O que é isto"""
"<strong style=""color:red"">Warning!</strong> Enabling MAP by default will hide all product prices on Storefront.","<strong style=""color:red"">Warning!</strong> Enabling MAP by default will hide all product prices on Storefront."
