"Reward Points","Punkty lojalnościowe"
"Reward Points History","Punkty Zwrotne Historii"
"Expired reward","Wygasłe nagrody"
"Unlimited","Nielimitowany"
"No Data","Brak danych"
"Website","Witryna"
"Balance","Bilans"
"Currency Amount","Wartość"
"Reward Points Threshold","Punkty zwrotne progu"
"Reward Points Cap","Punkty zwrotne"
"Delete Orphan Points","Usuń porzucone punkty"
"Update Reward Points Balance","Aktualizacja nagrody punktów równowagi"
"Store","Sklep"
"Update Points","Aktualizuj Punkty"
"Enter a negative number to subtract from the balance.","Wprowadź liczbę ujemną, aby odjąć od salda."
"Comment","Komentarz"
"Reward Points Notifications","Nagroda punktów powiadomienia"
"Subscribe for Balance Updates","Zapisz się do bilansu aktualizacji"
"Subscribe for Points Expiration Notifications","Zapisz się do punktów ważności powiadomienia"
"Reward Exchange Rates","Kursy wymiany nagrody"
"Add New Rate","Dodaj nowy przelicznik"
"Edit Reward Exchange Rate","Edycja kursu wymiany nagrody"
"New Reward Exchange Rate","Nowy kurs wymiany nagrody"
"Reward Exchange Rate Information","Nagroda kurs wymiany informacji"
"Customer Group","Grupa klienta"
"Direction","Kierunek"
"Rate","Stawka"
"Use your reward points; %1 are available.","Wykorzystaj swoje punkty nagrody; %1 są dostępne."
"Learn more","Dowiedz się więcej"
"This applies only to registered users and may vary when a user is logged in.","To dotyczy tylko zarejestrowanych użytkowników i mogą się różnić, gdy użytkownik jest zalogowany."
"You removed the orphan points.","Usunięciu sierocych punktów."
"Customers","Klienci"
"Manage Reward Exchange Rates","Zarządzanie Nagrodą wymiany walut"
"You deleted the rate.","Możesz usunąć regułę."
"You saved the rate.","Zapisałeś stawkę."
"We can't save this rate right now.","Obecnie nie możemy zapisać tej stawki."
"Please enter all rate information.","Proszę podać wszystkie informacje stawki."
"Please enter a positive integer number in the left rate field.","Wprowadź liczbę dodatnią liczbę całkowitą w polu po lewej."
"Please enter a positive number in the right-side rate field.","Proszę wprowadzić liczbę dodatnią w polu po prawej stronie."
"Please enter a positive integer number in the right-side rate field.","Wprowadź liczbę dodatnią całkowitą w polu po prawej stronie."
"Please enter a positive number in the left-side rate field.","Proszę wprowadzić liczbę dodatnią w polu po lewej stronie."
"Sorry, but a rate for the same website, customer group and direction or covering rate already exists.","Przepraszamy, ale stawka dla tej samej strony, grupy klientów i kierunku lub stawka obejmująca już istnieje."
"You removed the reward points from this order.","You removed the reward points from this order."
"Reward points will not be used in this order.","Reward points will not be used in this order."
"Page not found.","Nie znaleziono strony."
"You saved the settings.","Zapisano ustawienia."
"You unsubscribed.","Możesz się wypisać."
"You can't unsubscribed right now.","Nie możesz się teraz wypisać."
"%1 Reward points (%2)","%1 nagroda punktów (%2)"
"%1 Reward points","%1 - Punkty lojalnościowe"
"Updated by moderator","Zaktualizowane przez moderatora"
"Refunded from order #%1","Zwrócone od zamówienia #%1"
"Points voided at order #%1 refund.","Unieważnione zamówienia #%1 zwrot punktów."
"The invitation to %1 converted into a customer.","Zaproszenie do %1 prze konwertowana na odbiorcę."
"The invitation to %1 converted into an order.","Zaproszenie do %1 zamienione na zamówienie."
"Signed up for newsletter with email %1","Zapisano na newsletter z poczta elektroniczna %1"
"Redeemed for order #%1","Wykupiłem na zamówienie #%1"
"Earned points for order #%1","Zdobytych punktów przy zamówieniu #%1"
"Reverted from incomplete order #%1","Wróciła z niezrealizowanej części zamówienia #%1"
"Registered as customer","Zarejestrowany jako klient"
"For submitting a product review","Za zamieszczanie recenzji produktu"
"Earned promotion extra points from order #%1","Zarobiono promocyjne punkty za zamówienie #%1"
"%1 store reward points available (%2)","%1 punktów lojalnościowych sklepu dostępne (%2)"
"%1 store reward points available","%1 punktów lojalnościowych sklepu dostępne"
"%1 was deducted because of refund.","%1 zostało odliczonych z powodu zwrotu."
"The action ID you enter must be a number.","ID wprowadzonej akcji musi być liczbą."
"You don't have enough reward points to pay for this purchase.","Nie masz wystarczającej ilości punktów by zapłacić za ten zakup."
"Points to Currency","Punkty do waluty"
"Currency to Points","Waluta na punkty"
"All Customer Groups","Wszystkie grupy klientów"
"Static","Statyczny"
"Dynamic","Dynamiczny"
"Each","Każdy"
"First","Pierwszy"
"All Websites","Wszystkie witryny"
"""Minimum Reward Points Balance"" should be either a positive number or left empty.","""Minimum Reward Points Balance"" should be either a positive number or left empty."
"""Cap Reward Points Balance"" should be either a positive number or left empty.","""Cap Reward Points Balance"" should be either a positive number or left empty."
"""Minimum Reward Points Balance"" should be less or equal to ""Cap Reward Points Balance"".","""Minimum Reward Points Balance"" should be less or equal to ""Cap Reward Points Balance""."
"Customer earned promotion extra %1.","Klient zyskał w promocji dodatkowe %1."
"The customer earned %1 for this order.","Klient zyskał %1 za to zamówienie."
"Reward Points Balance","Nagroda punktów równowagi"
"upper boundary","górna granica"
"Refund Reward Points","Zwróć punkty lojalnościowe"
"Reward Points refunded to customer","Punkty lojalnościowe zwrócone klientowi"
"Remove","Usuń"
"Back","Powrót"
"Balance History","Historia bilansu"
"Amount","Kwota"
"Points","Punkty"
"Reason","Powód"
"Date","Data"
"Expires on %1","Ważny do %1"
"There is no balance history.","Nie ma żadnej historii salda."
"Reward points balance Information","Informacje o saldzie punktów lojalnościowych"
"Your balance is %1.","Saldo jest %1."
"Current exchange rates:","Dostosowanie listy walut, ich kursów wymiany i metod płatności:"
"%1 = %2","%1 = %2"
"%1 spent = %2 earned","%1 wydane = %2 zyskane"
"None","Brak"
"Balance limit is %1.","Limitu salda jest %1."
"Maximum balance is reached","Maksymalne saldo zostanie osiągnięte"
"Minimum Balance in order to redeem: %1.","Saldo minimalne aby móc wymienić: %1."
"You need a higher balance to use your rewards points.","Potrzebujesz wyższego salda, by użyć swoich punktów lojalnościowych."
"Each earned reward points award expires in %1 days.","Każde zdobyte punkty lojalnościowe tracą ważność po %1 dniach."
"Refer to reward points history to see when a specific record expires.","Odnieś się do historii punktów lojalnościowych, by sprawdzić kiedy wygasa określony rekord."
"Email Notification Settings","Ustawienia powiadomień e-mail"
"Save Subscription Settings","Zapisz ustawienia subskrypcji"
"Reward Points Balance Updated at %store_name","Reward Points Balance Updated at %store_name"
"%name,","%name,"
"You have %points_balance points that may be used in our store:","Masz %points_balance punktów, które mogą być używane w naszym sklepie:"
"<a href=""%unsubscription_url"">Unsubscribe</a> from these notifications.","<a href=""%unsubscription_url""> rezygnacja</a> z powiadomień."
"Reward Points Expiry Warning at %store_name","Reward Points Expiry Warning at %store_name"
"There are %remaining_days day(s) remaining to use %points_expiring of your reward points.","Ilość dni pozostałych do wykorzystania punktów lojalnościowych (%points_expiring): %remaining_days."
"After %remaining_days day(s) these points will expire.","Po % remaining_days dniach te punkty stracą ważność."
