"Reward Points","奖励积分"
"Reward Points History","积分历史记录"
"Expired reward","过期的奖励"
"Unlimited","无限"
"No Data","没有数据"
"Website","网站"
"Balance","平衡"
"Currency Amount","数额"
"Reward Points Threshold","积分"
"Reward Points Cap","奖励积分上限"
"Delete Orphan Points","删除孤儿点"
"Update Reward Points Balance","更新奖励积分平衡"
"Store","商店"
"Update Points","更新点"
"Enter a negative number to subtract from the balance.","输入负数，从余额中减去。"
"Comment","评论"
"Reward Points Notifications","奖励点通知"
"Subscribe for Balance Updates","为平衡更新订阅"
"Subscribe for Points Expiration Notifications","订阅点过期通知"
"Reward Exchange Rates","奖励汇率"
"Add New Rate","添加新利率"
"Edit Reward Exchange Rate","编辑奖励汇率"
"New Reward Exchange Rate","新奖励汇率"
"Reward Exchange Rate Information","奖励的汇率信息"
"Customer Group","客户组"
"Direction","方向"
"Rate","费率"
"Use your reward points; %1 are available.","使用你的悬赏分;%1 是可用的。"
"Learn more","了解更多"
"This applies only to registered users and may vary when a user is logged in.","这仅适用于注册用户，用户登录时可能会发生变化。"
"You removed the orphan points.","删除孤立的点。"
"Customers","客户"
"Manage Reward Exchange Rates","管理奖励汇率"
"You deleted the rate.","规则已保存。"
"You saved the rate.","你保存的率。"
"We can't save this rate right now.","我们无法保存这个速度现在。"
"Please enter all rate information.","请输入所有率信息。"
"Please enter a positive integer number in the left rate field.","请在左边的率字段中输入一个正整数号码。"
"Please enter a positive number in the right-side rate field.","请在右侧率字段中输入一个正数。"
"Please enter a positive integer number in the right-side rate field.","请在右侧率字段中输入一个正整数号码。"
"Please enter a positive number in the left-side rate field.","请在右侧率字段中输入一个正数。"
"Sorry, but a rate for the same website, customer group and direction or covering rate already exists.","抱歉，但速率相同的网站，客户组和方向或覆盖物率已存在。"
"You removed the reward points from this order.","You removed the reward points from this order."
"Reward points will not be used in this order.","Reward points will not be used in this order."
"Page not found.","找不到网页。"
"You saved the settings.","您保存的设置。"
"You unsubscribed.","你退订。"
"You can't unsubscribed right now.","你现在不能取消订阅的权利。"
"%1 Reward points (%2)","%1 奖励积分 (%2)"
"%1 Reward points","%1 奖励积分"
"Updated by moderator","由主持人更新"
"Refunded from order #%1","退还从订单 #%1"
"Points voided at order #%1 refund.","在订单 #%1 退款作废的点。"
"The invitation to %1 converted into a customer.","%1 邀请转换为客户。"
"The invitation to %1 converted into an order.","%1 邀请转化为订单。"
"Signed up for newsletter with email %1","报名参加的时事通讯与电子邮件 %1"
"Redeemed for order #%1","赎回的订单 #%1"
"Earned points for order #%1","订单 #%1 挣的点"
"Reverted from incomplete order #%1","恢复不全的命令 #%1"
"Registered as customer","注册为客户"
"For submitting a product review","提交产品审查"
"Earned promotion extra points from order #%1","赚取推广加分从订单 #%1"
"%1 store reward points available (%2)","%1 存储奖励积分可用 (%2)"
"%1 store reward points available","%1 存储奖励积分可用"
"%1 was deducted because of refund.","%1 是因为退款中扣除。"
"The action ID you enter must be a number.","您输入的操作 ID 必须为数字。"
