"This search no longer exists.","Arama kaydına ulaşılamıyor."
"We were unable to perform the search because of a search engine misconfiguration.","Arama motorundaki yanlış yapılandırma nedeni ile arama yapılamamaktadır."
"Could not ping search engine: %1","Arama motoruna erişilemiyor: %1"
"Final commit","Kesin taahhüt"
"Partial commit","Kısmi taahhüt"
"Engine autocommit","Otomatik motor çalıştırma"
"Solr Server Hostname","Solr Sunucu Ana Bilgisayar Adı"
"Solr Server Port","Solr Sunucu Bağlantı Noktası"
"Solr Server Username","Solr Sunucu Adı"
"Solr Server Password","Solr Sunucu Parolası"
"Solr Server Timeout","Solr Sunucu Zaman Aşımı"
"Solr Server Path","Solr Sunucu Zaman Aşımı"
"Without starting and trailing slashes.","Eğik çizgilere basmadan ve atlamadan."
"Indexation Mode","Dizin Oluşturma Modu"
"Partial commit mode affects time of indexation, but allows indexed products to be visible on Storefront before indexation is completed.","Kısmi tamamlama modu endeksleme zamanını etkiler, ancak endeksleme işlemi tamamlanmadan önce endeksli ürünlerin mağaza önünde görünmesini sağlar."
"Test Connection","Test bağlantısı"
"button_label","etiket_butonu"
"Please fill in Hostname, Port, Path","Please fill in Hostname, Port, Path"
"Something went wrong","Bir şeyler yanlış gitti"
"Successful! Test again?","Başarılı! Tekrar test et?"
"Connection failed! Test again?","Bağlantı başarısız oldu! Tekrar denemek ister misiniz?"
