"No token found.","No token found."
"Wrong request.","Wrong request."
"Deletion failure. Please try again.","Deletion failure. Please try again."
"Stored Payment Method was successfully removed","Stored Payment Method was successfully removed"
"Stored Payment Methods","Uložené Spôsoby Platby"
"No available payment tokens for specified order payment.","No available payment tokens for specified order payment."
"Card Number","Číslo karty"
"Expiration Date","Dátum expirácie"
"Type","Typ"
"You have no stored payment methods.","Nemáte uložené žiadne spôsoby platby."
"ending","ending"
"Actions","Akcie"
"Delete","Zmazať"
"PayPal Account","PayPal Account"
"Cancel","Zrušiť"
"No payment tokens are available for the specified order payment.","No payment tokens are available for the specified order payment."
"Credit Card was successfully removed","Credit Card was successfully removed"
"My Credit Cards","Moje platobné karty"
"You have no credit cards.","You have no credit cards."
