"Invitations","Undangan"
"Add Invitations","Tambahkan Undangan"
"New Invitations","Undangan Baru"
"Invitations Information","Informasi undangan"
"Enter Each Email on New Line","Masukkan Setiap Email di baris Baru"
"Message","Pesan"
"Send From","Dikirim dari"
"Invitee Group","Grup yang diundang"
"Reset","Set ulang"
"Save","Menyimpan"
"View Invitation for %1 (ID: %2)","Lihat Undangan untuk %1 (ID: %2)"
"Back","Kembali"
"Discard Invitation","Buang undangan"
"Are you sure you want to discard this invitation?","Yakin ingin membuang undangan ini?"
"Save Invitation","Simpan Undangan"
"Send Invitation","Kirim undangan"
"General","Umum"
"Default from System Configuration","Default dari Sistem konfigurasi"
"N/A","N / A"
"Status History","Riwayat Status"
"Customers","Pelanggan"
"Order Conversion Rate","Tingkat Konversi Pesanan"
"We can't find this invitation.","Kami tidak dapat menemukan undangan ini."
"Please select invitations.","Silahkan pilih undangan."
"We discarded %1 of %2 invitations.","Kami membuang %1 dari %2 undangan."
"We skipped %1 of the selected invitations.","Kami melewatkan %1 undangan yang dipilih."
"Something went wrong while sending invitations.","Ada yang tidak beres saat mengirim undangan."
"No invitations have been resent.","Tidak ada undangan yang dibenci."
"You sent %1 of %2 invitation(s).","Anda mengirim %1 dari %2 undangan(s)."
"Something went wrong while sending %1 invitations.","Ada yang tidak beres saat mengirim %1 undangan."
"We discarded %1 invitation(s) addressed to current customers.","Kami membuang %1 undangan(s) yang ditujukan kepada pelanggan saat ini."
"Please specify at least one email address.","Silakan tentukan setidaknya satu alamat email."
"We sent %1 invitation(s).","Kami mengirim undangan %1(s)."
"Something went wrong while sending %1 of %2 invitations.","Ada yang tidak beres saat mengirim %1 dari %2 undangan."
"%1 invitation(s) were not sent, because customer accounts already exist for these email addresses.","%1 undangan(s) tidak dikirim, karena akun pelanggan sudah ada untuk alamat email ini."
"The invitation has been saved.","Undangan telah disimpan."
"Reports","Laporan"
"Invitation Report by Customers","Laporan Undangan oleh Pelanggan"
"Invited Customers Report","Laporan Pelanggan yang Diundang"
"General Report","Laporan Umum"
"Invitations Report","Laporan undangan"
"Invitation Report by Order Conversion Rate","Laporan Undangan berdasarkan Tingkat Konversi Pesanan"
"Conversion Rate Report","Laporan Tingkat Konversi"
"The wrong customer account is specified.","Akun pelanggan yang salah ditentukan."
"Please enter a correct confirmation key.","Masukkan kunci konfirmasi yang benar."
"Bad request.","Permintaan yang buruk."
"Your invitation is not valid. Please create an account.","Undangan Anda tidak sah Buat akun."
"Your invitation is not valid. Please contact us at %1.","Undangan Anda tidak sah Silahkan hubungi kami di %1."
"We can't save this customer.","Kami tidak bisa menyelamatkan pelanggan ini."
"Page not found.","Halaman tidak ditemukan."
"My Invitations","Undangan saya"
"Invalid Form Key. Please refresh the page.","Form Key tidak valid. Silakan segarkan halaman."
"You sent the invitation for %1.","Anda mengirim undangan untuk %1."
"Something went wrong while sending an email to %1.","Ada yang tidak beres saat mengirim email ke %1."
"We did not send %1 invitation(s) addressed to current customers.","Kami tidak mengirim undangan %1(s) yang ditujukan kepada pelanggan saat ini."
"Send Invitations","Mengirim undangan"
"Max Invitations Allowed to be Sent at One Time","Undangan Maksimum Diizinkan Dikirim pada Satu Waktu"
"Please correct the value for ""%1"" parameter, otherwise we'll use the saved value instead.","Silakan perbaiki nilai parameter ""%1"", jika tidak, kami akan menggunakan nilai tersimpan."
"Same as Inviter","Sama seperti mengundang"
"Default Customer Group from System Configuration","Grup Pelanggan Default dari Konfigurasi Sistem"
"By Invitation Only","Hanya dengan undangan"
"Available to All","Tersedia untuk Semua"
"Please correct the invitation code.","Please correct the invitation code."
"You need to specify a customer ID group.","You need to specify a customer ID group."
"The wrong store is specified.","The wrong store is specified."
"You can't update this message.","You can't update this message."
"We can't generate encrypted code.","We can't generate encrypted code."
"We can't find an ID for this invitation.","We can't find an ID for this invitation."
"You can't send an invitation with status ""%1"".","You can't send an invitation with status ""%1""."
"Please enter a valid invitation email.","Please enter a valid invitation email."
"We can't identify the proper website.","We can't identify the proper website."
"Please specify an email.","Please specify an email."
"This invitation is addressed to a current customer: ""%1"".","This invitation is addressed to a current customer: ""%1""."
"This invitation is not valid.","Undangan ini tidak valid."
"Please correct the invitation email.","Silakan perbaiki undangan email."
"Invitation for same email address","Undangan untuk alamat email yang sama"
"Not Sent","Tidak terkirim"
"Sent","Dikirim"
"Accepted","Diterima"
"Discarded","Dibuang"
"Invitation Information","Informasi Undangan"
"Send At","Kirim di"
"Invitation Message","Pesan undangan"
"Email","E-mail"
"Status","Subjek"
"Website","Situs web"
"Store View","Tampilan toko"
"Signed Up At","Mendaftar Di"
"Invitation URL","URL Undangan"
"Link","Tautan"
"Invitee Information","Informasi yang diundang"
"Customer ID","ID Pelanggan"
"Customer Group","Grup Pelanggan"
"First Name","Nama depan"
"Last Name","Nama Belakang"
"Sign Up At","Mendaftar di"
"Inviter Information","Undang Informasi"
"Admin","Admin"
"* Required Fields","* Bidang yang harus diisi"
"Invite your friends by entering their email addresses","Undang teman Anda dengan memasukkan alamat email mereka"
"Maximum %1 email addresses allowed.","Maksimum %1 alamat email diperbolehkan."
"Add","Menambahkan"
"Back to Invitations","Kembali ke Undangan"
"Remove","Hapus"
"Enter Email","Masukan email"
"You cannot send more invitations","Anda tidak dapat mengirim lebih banyak undangan"
"There are no sent invitations.","Tidak ada undangan yang dikirim."
"%inviter_name invites you to join Private Sales Site","%inviter_name invites you to join Private Sales Site"
"Invite to join Private Sales Site","Invite to join Private Sales Site"
"Please accept this invitation to join %store_name.","Mohon terima undangan ini untuk bergabung dengan %store_name."
"%store_name offers limited time sales of products only to members.","%store_name menawarkan waktu penjualan produk yang terbatas hanya kepada anggota."
"Please use the following link to create an account and view the deals:","Silakan gunakan tautan berikut untuk membuat akun dan melihat kesepakatannya:"
"Private Sales","Penjualan Pribadi"
