"Condition type ""%1"" is not allowed","Condition type ""%1"" is not allowed"
"The configuration parameter ""formElement"" is a required for ""%1"" field.","The configuration parameter ""formElement"" is a required for ""%1"" field."
"Remove %1","Fjern %1"
"Add New %1","Tilføj Ny %1"
"New %1","Ny %1"
"Please select item(s).","Please select item(s)."
"Invalid XML in file %1:\n%2","Invalid XML in file %1:\n%2"
".","."
"Unsupported bookmark action.","Unsupported bookmark action."
"UI component could not be rendered because of system exception","UI component could not be rendered because of system exception"
"Parameter ""class"" must be present.","Parameter ""class"" must be present."
"Parameter ""sortOrder"" must be present.","Parameter ""sortOrder"" must be present."
"Invalid UI Component element name: '%1'","Invalid UI Component element name: '%1'"
"Bookmark with id ""%1"" does not exist.","Bookmark with id ""%1"" does not exist."
"Invalid UI Component element name: ''","Invalid UI Component element name: ''"
"Cancel","Annuller"
"Back","Tilbage"
"Next","Videre"
"Changes have been made to this section that have not been saved.","Der er foretaget ændringer til dette afsnit, der ikke er gemt."
"This tab contains invalid data. Please resolve this before saving.","Denne fane indeholder ugyldige data. ret venligst før du gemmer."
"Assign","Tildel"
"Options","Valgmuligheder"
"records found","poster fundet"
"selected","valgt"
"of","af"
"Filters","Filtre"
"Add","Tilføj"
"Something went wrong.","Noget gik galt."
"Yes","Ja"
"No","Nej"
"Done","Udført"
"options","valgmuligheder"
"Select...","Vælg..."
"Selected","Valgte"
"Select All","Vælg alle"
"Deselect All","Fravælg alle"
"Select All on This Page","Select All on This Page"
"Deselect All on This Page","Deselect All on This Page"
"On","Til"
"Off","Fra"
"Go to Details Page","Go to Details Page"
"New View","Ny visning"
"Default View","Default View"
"${ $.visible } out of ${ $.total } visible","${ $.visible } out of ${ $.total } visible"
"You have successfully saved your edits.","You have successfully saved your edits."
"There are {placeholder} messages requires your attention.","There are {placeholder} messages requires your attention."
"from","fra"
"to","til"
"You haven't selected any items!","You haven't selected any items!"
"Search by keyword","Search by keyword"
"Keyword","Nøgleord"
"Select Date","Select Date"
"Please enter more or equal than {0} symbols.","Please enter more or equal than {0} symbols."
"Please enter less or equal than {0} symbols.","Please enter less or equal than {0} symbols."
"Please enter {0} words or less.","Angiv {0} ord eller mindre."
"Please enter at least {0} words.","Angiv mindst {0} ord."
"Please enter between {0} and {1} words.","Skriv mellem {0} og {1} ord."
"Letters or punctuation only please","Kun bogstaver eller tegnsætning"
"Letters, numbers, spaces or underscores only please","Kun bogstaver, tal, mellemrum eller understreg (_)"
"Letters only please","Venligst kun bogstaver"
"No white space please","Venligst ingen mellemrum"
"Your ZIP-code must be in the range 902xx-xxxx to 905-xx-xxxx","Dit postnummer skal være i området 902xx-xxxx til 905-xx-xxxx"
"A positive or negative non-decimal number please","Et positivt eller negativt heltal"
"The specified vehicle identification number (VIN) is invalid.","Det angivne køretøjs identifikationsnummer (VIN) er ugyldigt."
"Please enter a correct date","Angiv venligst en korrekt dato"
"Vul hier een geldige datum in.","Vul hier een geldige datum in."
"Please enter a valid time, between 00:00 and 23:59","Indtast en gyldig tid, mellem 00:00 og 23:59"
"Please enter a valid time, between 00:00 am and 12:00 pm","Indtast en gyldig tid, mellem 00:00 am og 12:00 pm"
"Please specify a valid phone number","Angiv et gyldigt telefonnummer"
"Please specify a valid mobile number","Angiv et gyldigt mobilnummer"
"Please enter at least {0} characters","Angiv mindst {0} tegn"
"Please enter a valid credit card number.","Indtast et gyldigt kreditkortnummer."
"Please enter a valid IP v4 address.","Angiv en gyldig IP v4 adresse."
"Please enter a valid IP v6 address.","Angiv en gyldig IP v4 adresse."
"Invalid format.","Ugyldigt format."
"HTML tags are not allowed.","HTML-koder er ikke tilladt."
"Please select an option.","Foretag venligst et valg."
"Empty Value.","Tom værdi."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces only in this field.","Brug venligst kun bogstaver (a-z eller A-Z), tal (0-9) eller mellemrum i dette felt."
"Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Brug venligst kun bogstaver (a-z eller A-Z), tal (0-9) eller understregningstegn (_) i dette felt, og de første tegn skal være et bogstav."
"Please use only letters (a-z or A-Z), numbers (0-9), spaces and ""#"" in this field.","Brug venligst kun bogstaver (a-z eller A-Z), tal (0-9), mellemrum eller ""#"" i dette felt, og de første tegn skal være et bogstav."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Indtast venligst et gyldigt telefonnummer. For eksempel (123) 456-7890 eller 123-456-7890."
"Please enter a valid fax number (Ex: 123-456-7890).","Angiv et gyldigt faxnummer (Ex: 123-456-7890)."
"Please enter a valid email address (Ex: johndoe@domain.com).","Angiv en gyldig e-mailadresse (F.eks. johndoe@domain.com)."
