"UPS Next Day Air","UPS Next Day Air"
"UPS Second Day Air","UPS Second Day Air"
"UPS Ground","UPS Ground"
"UPS Worldwide Express","UPS Worldwide Express"
"UPS Worldwide Expedited","Expedido por UPS Worldwide"
"UPS Standard","UPS Standard"
"UPS Three-Day Select","Selecionar UPS Três Dias"
"UPS Next Day Air Saver","UPS Next Day Air Saver"
"UPS Next Day Air Early A.M.","UPS Next Day Air Early A.M."
"UPS Worldwide Express Plus","UPS Worldwide Express Plus"
"UPS Second Day Air A.M.","UPS Second Day Air A.M."
"UPS Saver","UPS Saver"
"UPS Worldwide Saver","UPS Worldwide Saver"
"UPS Express","UPS Express"
"UPS Expedited","Expedido pela UPS"
"UPS Express Early A.M.","UPS Express Early A.M."
"UPS Worldwide Express PlusSM","UPS Worldwide Express PlusSM"
"UPS Today Standard","UPS Today Standard"
"UPS Today Dedicated Courrier","UPS Today Dedicated Courrier"
"UPS Today Intercity","UPS Today Intercity"
"UPS Today Express","UPS Today Express"
"UPS Today Express Saver","UPS Today Express Saver"
"UPS Express Plus","UPS Express Plus"
"Next Day Air Early AM","Next Day Air Early AM"
"Next Day Air Early AM Letter","Next Day Air Early AM Letter"
"Next Day Air","Next Day Air"
"Next Day Air Letter","Next Day Air Letter"
"Next Day Air Intra (Puerto Rico)","Next Day Air Intra (Puerto Rico)"
"Next Day Air Saver","Next Day Air Saver"
"Next Day Air Saver Letter","Next Day Air Saver Letter"
"2nd Day Air AM","2nd Day Air AM"
"2nd Day Air AM Letter","2nd Day Air AM Letter"
"2nd Day Air","2nd Day Air"
"2nd Day Air Letter","2nd Day Air Letter"
"3 Day Select","3 Day Select"
"Ground","Terrestre"
"Ground Commercial","Ground Commercial"
"Ground Residential","Ground Residential"
"Canada Standard","Canada Standard"
"Worldwide Express","Worldwide Express"
"Worldwide Express Saver","Worldwide Express Saver"
"Worldwide Express Letter","Worldwide Express Letter"
"Worldwide Express Plus","Worldwide Express Plus"
"Worldwide Express Plus Letter","Worldwide Express Plus Letter"
"Worldwide Expedited","Worldwide Expedited"
"Customer Packaging","Customer Packaging"
"UPS Letter Envelope","UPS Letter Envelope"
"Customer Supplied Package","Customer Supplied Package"
"UPS Tube","UPS Tube"
"PAK","PAK"
"UPS Express Box","UPS Express Box"
"UPS Worldwide 25 kilo","UPS Worldwide 25 kilo"
"UPS Worldwide 10 kilo","UPS Worldwide 10 kilo"
"Pallet","Palete"
"Small Express Box","Small Express Box"
"Medium Express Box","Medium Express Box"
"Large Express Box","Large Express Box"
"Residential","Residential"
"Commercial","Commercial"
"Pounds","Libras"
"Kilograms","Quilogramas"
"Sorry, something went wrong. Please try again or contact us and we'll try to help.","Pedimos desculpa, ocorreu algum erro. Por favor tente novamente. Se o problema persistir entre em contacto connosco."
"We can't convert a rate from ""%1-%2"".","We can't convert a rate from ""%1-%2""."
"Cannot retrieve shipping rates","Cannot retrieve shipping rates"
"status","estado"
"error_message","error_message"
"Empty response","Sem resposta"
"Delivery Confirmation","Delivery Confirmation"
"Signature Required","Signature Required"
"Adult Signature Required","Adult Signature Required"
"Not Required","Não Necessário"
"None","Nenhum"
"label","etiqueta"
"United Parcel Service","United Parcel Service"
"United Parcel Service XML","United Parcel Service XML"
"Field ","Campo "
" is required."," é obrigatório."
"UPS","UPS"
"Access License Number","Access License Number"
"Enabled for Checkout","Ativado para Finalizar Compra"
"Allowed Methods","Métodos Permitidos"
"Packages Request Type","Tipo de Pedido de Pacotes"
"Container","Container"
"Enable Free Shipping Threshold","Ativar Limite de Envio Gratuito"
"Free Shipping Amount Threshold","Limite de Quantidade para Envio Gratuito"
"Destination Type","Destination Type"
"Free Method","Método Gratuito"
"Gateway URL","URL do Gateway"
"Gateway XML URL","Gateway XML URL"
"Calculate Handling Fee","Calcular Taxa de Processamento"
"Handling Applied","Processamento Aplicado"
"Handling Fee","Taxa de Processamento"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Peso Máximo do Pacote (Por favor contacte a sua transportadora para saber qual o peso máximo suportado)"
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)"
"Origin of the Shipment","Origin of the Shipment"
"Password","Palavra-passe"
"Pickup Method","Pickup Method"
"Sort Order","Ordenação"
"Title","Título"
"Tracking XML URL","Tracking XML URL"
"UPS Type","UPS Type"
"Live Account","Live Account"
"Weight Unit","Unidade de Peso"
"User ID","ID de Utilizador"
"Enable Negotiated Rates","Enable Negotiated Rates"
"Shipper Number","Shipper Number"
"Required for negotiated rates; 6-character UPS","Required for negotiated rates; 6-character UPS"
"Ship to Applicable Countries","Envio para Países Aplicáveis"
"Ship to Specific Countries","Envio para Países Específicos"
"Show Method if Not Applicable","Mostrar Método se Não Aplicável"
"Displayed Error Message","Mensagem de Erro Apresentada"
"Mode","Modo"
"This enables or disables SSL verification of the Magento server by UPS.","This enables or disables SSL verification of the Magento server by UPS."
"Debug","Depurar"
"Live account","Live account"
"Request Tax-Inclusive Rate","Request Tax-Inclusive Rate"
