"Consumer is not authorized to access %resources","Consumer is not authorized to access %resources"
"Operation allowed only in HTTPS","Operation allowed only in HTTPS"
"Cannot perform GET operation with store code 'all'","Не може перформ ГЕТ оператион wитх сторе цоде 'алл'"
"Request does not match any route.","Захтев доес нот матцх анy роуте."
"Not allowed parameters: %1. Please use only %2 and %3.","Not allowed parameters: %1. Please use only %2 and %3."
"Requested service is not available: ""%1""","Тражени сервис није доступан: ""%1"""
"Operation ""%1"" not found.","Операција ""%1"" није пронађена."
"SOAP extension is not loaded.","SOAP extension is not loaded."
"Invalid XML","Неисправан XМЛ"
"Invalid XML: Detected use of illegal DOCTYPE","Неисправан XМЛ: Детецтед усе оф иллегал ДОЦТYПЕ"
"message","порука"
"Message","Порука"
"Soap fault reason.","Soap fault reason."
"Manage Customers","Управљање Купцима"
"Create Customer","Креирај Купац"
"Edit Customer","Измени Купац"
"Get Customer","Гет Купац"
"Delete Customer","Обриши Купца"
"Magento Web API","Magento Web API"
"SOAP Settings","СОАП Подешавања"
"Default Response Charset","Подразумевано Одговор Цхарсет"
"If empty, UTF-8 will be used.","If empty, UTF-8 will be used."
"Web Services Configuration","Wеб Сервицес Конфигурација"
"REST and SOAP configurations, generated WSDL file","REST and SOAP configurations, generated WSDL file"
"Authentication header format is invalid.","Аутхентицатион хеадер формат ис неисправан."
"Authentication header is absent.","Authentication header is absent."
"REST and SOAP configurations, generated WSDL file.","REST and SOAP configurations, generated WSDL file."
"Specified request cannot be processed.","Специфиед реqуест не може бе процессед."
"The consumer isn't authorized to access %resources.","The consumer isn't authorized to access %resources."
