"Return","Tilbage"
"Returns","Returvarer"
"Create Returns","Create Returns"
"Select Items","Vælg emner"
"New Return Request","New Return Request"
"Create New RMA for %1 in %2","Create New RMA for %1 in %2"
"Create New RMA for %1","Create New RMA for %1"
"Create New RMA","Create New RMA"
"Please Select Order","Please Select Order"
"Order","Bestil"
"Purchase Point","Purchase Point"
"Purchased","Købt"
"Customer First Name","Customer First Name"
"Customer Last Name","Customer Last Name"
"Grand Total (Base)","Total (Grundlag)"
"Grand Total (Purchased)","Grand Total (Purchased)"
"Status","Status"
"Save and Continue Edit","Gem og fortsæt redigering"
"Close","Luk"
"Are you sure you want to close this returns request?","Are you sure you want to close this returns request?"
"Print","Udskriv"
"Return #%1 - %2","Return #%1 - %2"
"RMA Item Details","RMA Item Details"
"OK","OK"
"Cancel","Annuller"
"No","Nej"
"Yes","Ja"
"Delete Image","Slet billede"
"View Full Size","View Full Size"
"General Information","Generelle informationer"
"Submit Comment","Indsend kommentar"
"Add","Tilføj"
"Custom Value","Brugerdefineret værdi"
"Print Shipping Label","Udskriv pakkelabel"
"Show Packages","Vis pakker"
"Items","Varer"
"Return Items","Return Items"
"Product","Produkt"
"SKU","Varenummer"
"Remaining","Resterende"
"Requested","Anmodet"
"Authorized","Autoriseret"
"Returned","Returneret"
"Approved","Godkendt"
"Return Reason","Return Reason"
"Item Condition","Item Condition"
"Resolution","Resolution"
"Details","Detaljer"
"Split","Opdel"
"Action","Handling"
"Return Information","Return Information"
"RMA","RMA"
"Ordered","Bestilt"
"Customer","Kunde"
"View","Vis"
"You have chosen to change status(es) of the selected RMA requests to Close. Are you sure you want to continue?","You have chosen to change status(es) of the selected RMA requests to Close. Are you sure you want to continue?"
"Return Item Attribute","Return Item Attribute"
"Add New Attribute","Tilføj ny attribut"
"Save Attribute","Gem attribut"
"Delete Attribute","Slet attributten"
"Edit Return Item Attribute ""%1""","Edit Return Item Attribute ""%1"""
"New Return Item Attribute","New Return Item Attribute"
"Input Type","Input type"
"This is used internally. Make sure you don't use spaces or more than %1 symbols.","Dette bruges internt. Kontroller, at du ikke bruger mellemrum eller mere end %1 symboler."
"Lines Count","Lines Count"
"Valid range 2-20","Valid range 2-20"
"Input Validation","Input Validation"
"None","Ingen"
"Minimum Text Length","Minimum Text Length"
"Maximum Text Length","Maximum Text Length"
"Maximum File Size (bytes)","Maximum File Size (bytes)"
"File Extensions","File Extensions"
"Comma separated","Comma separated"
"Maximum Image Width (px)","Maximum Image Width (px)"
"Maximum Image Height (px)","Maximum Image Height (px)"
"Input/Output Filter","Input/Output Filter"
"Storefront Properties","Egenskaber for butiksforside"
"Show on Storefront","Show on Storefront"
"Sort Order","Sorteringsrækkefølge"
"Forms to Use In","Forms to Use In"
"Properties","Egenskaber"
"Manage Label / Options","Manage Label / Options"
"Attribute Information","Atribut information"
"Visible to Customer","Visible to Customer"
"Submit Returns","Submit Returns"
"Add Products","Tilføj produkter"
"Add Selected Product(s) to returns","Add Selected Product(s) to returns"
"Product Name","Produktnavn"
"Remaining Qty","Remaining Qty"
"Requested Qty","Requested Qty"
"Reason to Return","Reason to Return"
"Delete","Slet"
"Add Details","Add Details"
"Select","Vælg"
"Price","Pris"
"The wrong RMA was requested.","The wrong RMA was requested."
"This is the wrong RMA order ID.","This is the wrong RMA order ID."
"Invalid RMA","Invalid RMA"
"Please enter a valid message.","Please enter a valid message."
"We cannot add the RMA history.","We cannot add the RMA history."
"Invalid order","Invalid order"
"We can't retrieve the product list right now.","We can't retrieve the product list right now."
"Please specify a carrier.","Angiv en distributør."
"Please enter a tracking number.","Angiv et trackingnummer."
"We cannot initialize an RMA to add a tracking number.","We cannot initialize an RMA to add a tracking number."
"We can't add a message right now.","We can't add a message right now."
"New Return","New Return"
"%1 RMA(s) cannot be closed","%1 RMA(s) cannot be closed"
"We cannot close the RMA request(s).","We cannot close the RMA request(s)."
"%1 RMA (s) have been closed.","%1 RMA (s) have been closed."
"You created a shipping label.","You created a shipping label."
"We can't create a shipping label right now.","We can't create a shipping label right now."
"Manage RMA Item Attributes","Manage RMA Item Attributes"
"You cannot delete this attribute.","You cannot delete this attribute."
"You deleted the RMA attribute.","You deleted the RMA attribute."
"We can't delete the RMA item attribute right now.","We can't delete the RMA item attribute right now."
"This attribute no longer exists.","Denne attribut eksisterer ikke længere."
"You cannot edit this attribute.","You cannot edit this attribute."
"Edit Return Item Attribute","Edit Return Item Attribute"
"Returns Attributes","Returns Attributes"
