"Future Update in this time range already exists. Select a different range to add a new Future Update.","Future Update in this time range already exists. Select a different range to add a new Future Update."
"Smth went to exception","Smth הפך לחריג"
"ID","מזהה"
"Rule","כלל"
"Priority","עדיפות"
"Web Site","אתר"
"Action","פעולה"
"Edit","ערוך"
"Scheduled Changes","שינויים מתוזמנים"
"Name","שם"
"Description","תיאור"
"Update Information","עדכון מידע"
"Remove Catalog Price Rule from Update","להסיר כלל מחיר קטלוג של עדכון"
"Schedule Update","Schedule Update"
"Update Name","עדכון שם"
"Start Date","תאריך התחלה"
"End Date","תאריך סיום"
"Rule Information","מידע על הכלל"
"Rule Name","שם כלל"
"Status","Status"
"Active","פעיל"
"Inactive","Inactive"
"Websites","אתרים"
"Customer Groups","קבוצות לקוחות"
"Conditions","תנאים"
"Actions","פעולות"
"Apply","החל"
"Discount Amount","סכום הנחה"
"Discard subsequent rules","בטל כללים עתידיים"
"Yes","כן"
"No","לא"
"Save as a New Update","שמירת עדכון חדש"
"Move to Another Update","העבר לעדכון אחר"
"Delete the Update","למחוק את העדכון"
"The catalog price rule will be removed from the update and all scheduled changes will be lost.","The catalog price rule will be removed from the update and all scheduled changes will be lost."
"200","200"
"100","100"
"50","50"
"30","30"
"20","20"
"Start Time","שעת התחלה"
"End Time","שעת סיום"
"Catalog Price Rules","כללי תמחור קטלוג"
"Remove Catalog Price Rule from Campaign","להסיר כלל מחיר קטלוג של קמפיין"
"Future Update End Time cannot be equal or earlier than Start Time.","Future Update End Time cannot be equal or earlier than Start Time."
"Move to Another Campaign","Move to Another Campaign"
"Deleting the update will remove the catalog price rule from this campaign and all scheduled changes will be lost.","Deleting the update will remove the catalog price rule from this campaign and all scheduled changes will be lost."
"Future Update already exists in this time range. Set a different range and try again.","Future Update already exists in this time range. Set a different range and try again."
