"Invalid Form Key. Please refresh the page.","Neplatný klíč formuláře. Obnovte stránku prosím."
"You entered an invalid Secret Key. Please refresh the page.","Zadali jste neplatný tajný klíč. Obnovte stránku prosím."
"Cache Storage Management","Správa úložiště mezipaměti"
"Flush Magento Cache","Vyprázdnit mezipaměť Magenta"
"The cache storage may contain additional data. Are you sure that you want to flush it?","Úložiště mezipaměti může obsahovat další data. Skutečně ji chcete vymazat?"
"Flush Cache Storage","Vyprázdnit úložiště mezipaměti"
"Invalidated","Neplatná"
"Orders","Objednávky"
"Amounts","Částky"
"Bestsellers","Nejprodávanější"
"Most Viewed Products","Nejsledovanější"
"New Customers","Noví zákazníci"
"Customers","Zákazníci"
"Customer","Zákazník"
"Guest","Host"
"Items","Položky"
"Total","Celkem"
"Lifetime Sales","Celkový obrat"
"Average Order","Průměrná hodnota objednávky"
"Average","Průměr"
"Product","Produkt"
"Price","Cena"
"Quantity","Množství"
"Views","Zobrazeno"
"Revenue","Tržba"
"Tax","DPH"
"Shipping","Přepravné"
"Images (.gif, .jpg, .png)","Obrázky (.gif, .jpg, .png)"
"Media (.avi, .flv, .swf)","Média (.avi, .flv, .swf)"
"All Files","Všechny soubory"
"Reset to Default","Obnovit výchozí nastavení"
"All Store Views","Všechna zobrazení obchodu"
"What is this?","Co to je?"
"Save Account","Uložit účet"
"My Account","Můj účet"
"Account Information","Údaje účtu"
"User Name","Uživatelské jméno"
"First Name","Jméno"
"Last Name","Příjmení"
"Email","E-mail"
"User Email","E-mail uživatele"
"New Password","Nové heslo"
"Password Confirmation","Potvrzení hesla"
"Interface Locale","Jazyk rozhraní"
"Current User Identity Verification","Současné ověření identity uživatele"
"Your Password","Vaše heslo"
"Save Cache Settings","Uložit nastavení mezipaměti"
"Catalog Rewrites","Přepisy katalogu"
"Refresh","Obnovit"
"Images Cache","Mezipaměť obrázků"
"Clear","Vymazat"
"Search Index","Index vyhledávání"
"Rebuild","Obnovit"
"Inventory Stock Status","Stav skladových zásob"
"Rebuild Catalog Index","Obnovit index katalogu"
"Rebuild Flat Catalog Category","Obnovit sloučený katalog kategorií"
"Rebuild Flat Catalog Product","Obnovit sloučený katalog produktů"
"Cache Control","Řízení mezipaměti"
"All Cache","Všechny mezipaměti"
"No change","Beze změny"
"Disable","Zakázat"
"Enable","Povolit"
"Add Design Change","Přidat změnu vzhledu"
"Back","Zpět"
"Delete","Smazat"
"Are you sure?","Skutečně chcete provést tuto akci?"
"Save","Uložit"
"Edit Design Change","Upravit změnu vzhledu"
"New Store Design Change","Nová změna vzhledu obchodu"
"General Settings","Základní nastavení"
"Store","Obchod"
"-- Please Select --","-- Vyberte --"
"Custom Design","Vlastní vzhled"
"Date From","Od"
"Date To","Do data"
"Design Change","Změna vzhledu"
"General","Obecné"
"Cancel","Zrušit"
"Delete %1 '%2'","Odstranit %1 '%2'"
"Delete %1","Odstranit %1"
"Block Information","Údaje bloku"
"Backup Options","Možnosti zálohy"
"Create DB Backup","Vytvořit zálohu databáze"
"Yes","Ano"
"No","Ne"
"Delete Store","Odstranit obchod"
"Delete Web Site","Odstranit web"
"Save Web Site","Uložit web"
"Save Store","Uložit obchod"
"Save Store View","Uložit zobrazení obchodu"
"Delete Store View","Odstranit zobrazení obchodu"
"Edit Web Site","Upravit web"
"New Web Site","Nový web"
"Edit Store","Upravit obchod"
"New Store","Nový obchod"
"Edit Store View","Upravit zobrazení obchodu"
"New Store View","Nové zobrazení obchodu"
"Store Information","Údaje obchodu"
"Web Site","Web"
"Name","Jméno"
"Code","Kód"
"Root Category","Hlavní kategorie"
"Default Store View","Výchozí zobrazení obchodu"
"Store View Information","Údaje zobrazení obchodu"
"Status","Stav"
"Disabled","Vypnuto"
"Enabled","Zapnuto"
"Sort Order","Řadit podle"
"Web Site Information","Údaje webu"
"Default Store","Výchozí obchod"
